fecha_iv,tc_iv
2001-04-18,9.2275
2001-04-19,9.2810
2001-04-20,9.3525
2001-04-23,9.3850
2001-04-24,9.3180
2001-04-25,9.2960
2001-04-26,9.3120
2001-04-27,9.2970
2001-04-30,9.2630
2001-05-02,9.2700
2001-05-03,9.2815
2001-05-04,9.2675
2001-05-07,9.2275
2001-05-08,9.2115
2001-05-09,9.2095
2001-05-10,9.2075
2001-05-11,9.2135
2001-05-14,9.1850
2001-05-15,9.1740
2001-05-16,9.1653
2001-05-17,9.0635
2001-05-18,9.0090
2001-05-21,8.9935
2001-05-22,8.9835
2001-05-23,9.0375
2001-05-24,9.0845
2001-05-25,9.0910
2001-05-28,9.0810
2001-05-29,9.0910
2001-05-30,9.1495
2001-05-31,9.1815
2001-06-01,9.1748
2001-06-04,9.1625
2001-06-05,9.1585
2001-06-06,9.1375
2001-06-07,9.1150
2001-06-08,9.0750
2001-06-11,9.0485
2001-06-12,9.0920
2001-06-13,9.0875
2001-06-14,9.0768
2001-06-15,9.0625
2001-06-18,9.0390
2001-06-19,9.0755
2001-06-20,9.0765
2001-06-21,9.0775
2001-06-22,9.0575
2001-06-25,9.0505
2001-06-26,9.0500
2001-06-27,9.0430
2001-06-28,9.0625
2001-06-29,9.0490
2001-07-02,9.0255
2001-07-03,9.0390
2001-07-04,9.0650
2001-07-05,9.0790
2001-07-06,9.1025
2001-07-09,9.1200
2001-07-10,9.1440
2001-07-11,9.2150
2001-07-12,9.3065
2001-07-13,9.3540
2001-07-16,9.3100
2001-07-17,9.2135
2001-07-18,9.1810
2001-07-19,9.2085
2001-07-20,9.1785
2001-07-23,9.1200
2001-07-24,9.1180
2001-07-25,9.1455
2001-07-26,9.1875
2001-07-27,9.1950
2001-07-30,9.1575
2001-07-31,9.1650
2001-08-01,9.1950
2001-08-02,9.1885
2001-08-03,9.1650
2001-08-06,9.1425
2001-08-07,9.1250
2001-08-08,9.1035
2001-08-09,9.1035
2001-08-10,9.0985
2001-08-13,9.0950
2001-08-14,9.1190
2001-08-15,9.0985
2001-08-16,9.0895
2001-08-17,9.1150
2001-08-20,9.1250
2001-08-21,9.1345
2001-08-22,9.1283
2001-08-23,9.1260
2001-08-24,9.1200
2001-08-27,9.1215
2001-08-28,9.1305
2001-08-29,9.1475
2001-08-30,9.1738
2001-08-31,9.2160
2001-09-03,9.1945
2001-09-04,9.1985
2001-09-05,9.2200
2001-09-06,9.2760
2001-09-07,9.3300
2001-09-10,9.3800
2001-09-11,9.4705
2001-09-12,9.4705
2001-09-13,9.4600
2001-09-14,9.5005
2001-09-17,9.4785
2001-09-18,9.4315
2001-09-19,9.4275
2001-09-20,9.4425
2001-09-21,9.4675
2001-09-24,9.4485
2001-09-25,9.4730
2001-09-26,9.5200
2001-09-27,9.5450
2001-09-28,9.5055
2001-10-01,9.4865
2001-10-02,9.4995
2001-10-03,9.5165
2001-10-04,9.5575
2001-10-05,9.5650
2001-10-08,9.5785
2001-10-09,9.5085
2001-10-10,9.4225
2001-10-11,9.3650
2001-10-12,9.3350
2001-10-15,9.3075
2001-10-16,9.2360
2001-10-17,9.2210
2001-10-18,9.2220
2001-10-19,9.2100
2001-10-22,9.2225
2001-10-23,9.2275
2001-10-24,9.2275
2001-10-25,9.2402
2001-10-26,9.2535
2001-10-29,9.2705
2001-10-30,9.2640
2001-10-31,9.2650
2001-11-01,9.2820
2001-11-02,9.2915
2001-11-05,9.2415
2001-11-06,9.2190
2001-11-07,9.2190
2001-11-08,9.2133
2001-11-09,9.2378
2001-11-12,9.2565
2001-11-13,9.2595
2001-11-14,9.2210
2001-11-15,9.2090
2001-11-16,9.2125
2001-11-19,9.1770
2001-11-21,9.1615
2001-11-22,9.1500
2001-11-23,9.1515
2001-11-26,9.1758
2001-11-27,9.2250
2001-11-28,9.2680
2001-11-29,9.2765
2001-11-30,9.2550
2001-12-03,9.2395
2001-12-04,9.2265
2001-12-05,9.2360
2001-12-06,9.2290
2001-12-07,9.2210
2001-12-10,9.1955
2001-12-11,9.1660
2001-12-13,9.1113
2001-12-14,9.1050
2001-12-17,9.1045
2001-12-18,9.1040
2001-12-19,9.1078
2001-12-20,9.1550
2001-12-21,9.1665
2001-12-24,9.1670
2001-12-26,9.1195
2001-12-27,9.1380
2001-12-28,9.1635
2001-12-31,9.1635
2002-01-02,9.1340
2002-01-03,9.1043
2002-01-04,9.1461
2002-01-07,9.1475
2002-01-08,9.1767
2002-01-09,9.2028
2002-01-10,9.2497
2002-01-11,9.2450
2002-01-14,9.2673
2002-01-15,9.1992
2002-01-16,9.1858
2002-01-17,9.1503
2002-01-18,9.1280
2002-01-21,9.1205
2002-01-22,9.1425
2002-01-23,9.1485
2002-01-24,9.1388
2002-01-25,9.1448
2002-01-28,9.1621
2002-01-29,9.1975
2002-01-30,9.1859
2002-01-31,9.1522
2002-02-01,9.1538
2002-02-04,9.1748
2002-02-06,9.1180
2002-02-07,9.1380
2002-02-08,9.1185
2002-02-11,9.0840
2002-02-12,9.0770
2002-02-13,9.0703
2002-02-14,9.0790
2002-02-15,9.0698
2002-02-18,9.0538
2002-02-19,9.0716
2002-02-20,9.0811
2002-02-21,9.0855
2002-02-22,9.0944
2002-02-25,9.0790
2002-02-26,9.0810
2002-02-27,9.0888
2002-02-28,9.1125
2002-03-01,9.1033
2002-03-04,9.0685
2002-03-05,9.0761
2002-03-06,9.0745
2002-03-07,9.0770
2002-03-08,9.0754
2002-03-11,9.0655
2002-03-12,9.0863
2002-03-13,9.1095
2002-03-14,9.1117
2002-03-15,9.0945
2002-03-18,9.0685
2002-03-19,9.0690
2002-03-20,9.0729
2002-03-22,9.0473
2002-03-25,9.0306
2002-03-26,9.0195
2002-03-27,9.0196
2002-04-01,9.0060
2002-04-02,9.0175
2002-04-03,9.0300
2002-04-04,9.0330
2002-04-05,9.0180
2002-04-08,9.0100
2002-04-09,9.0263
2002-04-10,9.0385
2002-04-11,9.0500
2002-04-12,9.0704
2002-04-15,9.1606
2002-04-16,9.1705
2002-04-17,9.1970
2002-04-18,9.2330
2002-04-19,9.2600
2002-04-22,9.2695
2002-04-23,9.2550
2002-04-24,9.2705
2002-04-25,9.3070
2002-04-26,9.3380
2002-04-29,9.3463
2002-04-30,9.3910
2002-05-02,9.4405
2002-05-03,9.4684
2002-05-06,9.4594
2002-05-07,9.4915
2002-05-08,9.4480
2002-05-09,9.4430
2002-05-10,9.4930
2002-05-13,9.5245
2002-05-14,9.4900
2002-05-15,9.4688
2002-05-16,9.4500
2002-05-17,9.4610
2002-05-20,9.4710
2002-05-21,9.4785
2002-05-22,9.5250
2002-05-23,9.5350
2002-05-24,9.5545
2002-05-27,9.5390
2002-05-28,9.5725
2002-05-29,9.6225
2002-05-30,9.6883
2002-05-31,9.6715
2002-06-03,9.6413
2002-06-04,9.6988
2002-06-05,9.7375
2002-06-06,9.7520
2002-06-07,9.7375
2002-06-10,9.7225
2002-06-11,9.6960
2002-06-12,9.6833
2002-06-13,9.6645
2002-06-14,9.6425
2002-06-17,9.6125
2002-06-18,9.6475
2002-06-19,9.7233
2002-06-20,9.8150
2002-06-21,9.8957
2002-06-24,9.8880
2002-06-25,9.8940
2002-06-26,9.9110
2002-06-27,9.9377
2002-06-28,9.9400
2002-07-01,9.9363
2002-07-02,9.9585
2002-07-03,9.9673
2002-07-04,9.9580
2002-07-05,9.9305
2002-07-08,9.9143
2002-07-09,9.8919
2002-07-10,9.8545
2002-07-11,9.7809
2002-07-12,9.7320
2002-07-15,9.7322
2002-07-16,9.7088
2002-07-17,9.6810
2002-07-18,9.6605
2002-07-19,9.6785
2002-07-22,9.6660
2002-07-23,9.6650
2002-07-24,9.6605
2002-07-25,9.7335
2002-07-26,9.7483
2002-07-29,9.7193
2002-07-30,9.7300
2002-07-31,9.8110
2002-08-01,9.8452
2002-08-02,9.8298
2002-08-05,9.8115
2002-08-06,9.7660
2002-08-07,9.7363
2002-08-08,9.7318
2002-08-09,9.7653
2002-08-12,9.8385
2002-08-13,9.9430
2002-08-14,9.9625
2002-08-15,9.9335
2002-08-16,9.8740
2002-08-19,9.7650
2002-08-20,9.7610
2002-08-21,9.8013
2002-08-22,9.8153
2002-08-23,9.8475
2002-08-26,9.8219
2002-08-27,9.8624
2002-08-28,9.9044
2002-08-29,9.9085
2002-08-30,9.9245
2002-09-02,9.9275
2002-09-03,9.9770
2002-09-04,10.0100
2002-09-05,9.9963
2002-09-06,9.9945
2002-09-09,9.9460
2002-09-10,9.9588
2002-09-11,9.9923
2002-09-12,9.9858
2002-09-13,9.9615
2002-09-17,9.9838
2002-09-18,10.0015
2002-09-19,10.0955
2002-09-20,10.2345
2002-09-23,10.2750
2002-09-24,10.2700
2002-09-25,10.2640
2002-09-26,10.1850
2002-09-27,10.1525
2002-09-30,10.1940
2002-10-01,10.1548
2002-10-02,10.1010
2002-10-03,10.1428
2002-10-04,10.1700
2002-10-07,10.1825
2002-10-08,10.1710
2002-10-09,10.1875
2002-10-10,10.1970
2002-10-11,10.1435
2002-10-14,10.1060
2002-10-15,10.1040
2002-10-16,10.0725
2002-10-17,10.0040
2002-10-18,9.9888
2002-10-21,9.9624
2002-10-22,9.9660
2002-10-23,9.9472
2002-10-24,9.9675
2002-10-25,9.9785
2002-10-28,10.0220
2002-10-29,10.1220
2002-10-30,10.1945
2002-10-31,10.1960
2002-11-01,10.1960
2002-11-04,10.1915
2002-11-05,10.1910
2002-11-06,10.1925
2002-11-07,10.2168
2002-11-08,10.2875
2002-11-11,10.3135
2002-11-12,10.3195
2002-11-13,10.2723
2002-11-14,10.2405
2002-11-15,10.2275
2002-11-18,10.1945
2002-11-19,10.1560
2002-11-21,10.1140
2002-11-22,10.1200
2002-11-25,10.1220
2002-11-26,10.1465
2002-11-27,10.1540
2002-11-28,10.1590
2002-11-29,10.1395
2002-12-02,10.1280
2002-12-03,10.1495
2002-12-04,10.2290
2002-12-05,10.2835
2002-12-06,10.2445
2002-12-09,10.2150
2002-12-10,10.1945
2002-12-11,10.1760
2002-12-13,10.1995
2002-12-16,10.1985
2002-12-17,10.2310
2002-12-18,10.2155
2002-12-19,10.1720
2002-12-20,10.1950
2002-12-23,10.1925
2002-12-24,10.2015
2002-12-26,10.2475
2002-12-27,10.2900
2002-12-30,10.3780
2002-12-31,10.4080
2003-01-02,10.3790
2003-01-03,10.3840
2003-01-06,10.4130
2003-01-07,10.3790
2003-01-08,10.4030
2003-01-09,10.4405
2003-01-10,10.4915
2003-01-13,10.5335
2003-01-14,10.4905
2003-01-15,10.4868
2003-01-16,10.5184
2003-01-17,10.5698
2003-01-20,10.6215
2003-01-21,10.7350
2003-01-22,10.8293
2003-01-23,10.7713
2003-01-24,10.7960
2003-01-27,10.8607
2003-01-28,10.9170
2003-01-29,10.9410
2003-01-30,10.9325
2003-01-31,10.9280
2003-02-03,10.9265
2003-02-04,10.9245
2003-02-06,10.8725
2003-02-07,10.9583
2003-02-10,10.9775
2003-02-11,10.9705
2003-02-12,10.9650
2003-02-13,10.9445
2003-02-14,10.8805
2003-02-17,10.7925
2003-02-18,10.7933
2003-02-19,10.8120
2003-02-20,10.8943
2003-02-21,10.9550
2003-02-24,10.9705
2003-02-25,11.0260
2003-02-26,11.0428
2003-02-27,11.0335
2003-02-28,11.0185
2003-03-03,11.0560
2003-03-04,11.1170
2003-03-05,11.1740
2003-03-06,11.1945
2003-03-07,11.1345
2003-03-10,11.0885
2003-03-11,10.9955
2003-03-12,10.8750
2003-03-13,10.8483
2003-03-14,10.8855
2003-03-17,10.8350
2003-03-18,10.8320
2003-03-19,10.8760
2003-03-20,10.8400
2003-03-24,10.7440
2003-03-25,10.7360
2003-03-26,10.7210
2003-03-27,10.7325
2003-03-28,10.7275
2003-03-31,10.7333
2003-04-01,10.7585
2003-04-02,10.6845
2003-04-03,10.6705
2003-04-04,10.7100
2003-04-07,10.6910
2003-04-08,10.7475
2003-04-09,10.7831
2003-04-10,10.7450
2003-04-11,10.6630
2003-04-14,10.6088
2003-04-15,10.6250
2003-04-16,10.6268
2003-04-21,10.5375
2003-04-22,10.5413
2003-04-23,10.5145
2003-04-24,10.4400
2003-04-25,10.4085
2003-04-28,10.3895
2003-04-29,10.3250
2003-04-30,10.2850
2003-05-02,10.2260
2003-05-05,10.2010
2003-05-06,10.2260
2003-05-07,10.2407
2003-05-08,10.1650
2003-05-09,10.1400
2003-05-12,10.1735
2003-05-13,10.1549
2003-05-14,10.2095
2003-05-15,10.3630
2003-05-16,10.3678
2003-05-19,10.3160
2003-05-20,10.2940
2003-05-21,10.2230
2003-05-22,10.2375
2003-05-23,10.2595
2003-05-26,10.2620
2003-05-27,10.3510
2003-05-28,10.3925
2003-05-29,10.3425
2003-05-30,10.3125
2003-06-02,10.2805
2003-06-03,10.2585
2003-06-04,10.4325
2003-06-05,10.5575
2003-06-06,10.6375
2003-06-09,10.6925
2003-06-10,10.6600
2003-06-11,10.6085
2003-06-12,10.6075
2003-06-13,10.5870
2003-06-16,10.5050
2003-06-17,10.5010
2003-06-18,10.5685
2003-06-19,10.5570
2003-06-20,10.4900
2003-06-23,10.4880
2003-06-24,10.4790
2003-06-25,10.4910
2003-06-26,10.4810
2003-06-27,10.4410
2003-06-30,10.4308
2003-07-01,10.4425
2003-07-02,10.4675
2003-07-03,10.4810
2003-07-04,10.4300
2003-07-07,10.4975
2003-07-08,10.5235
2003-07-09,10.5025
2003-07-10,10.4650
2003-07-11,10.4105
2003-07-14,10.4010
2003-07-15,10.4365
2003-07-16,10.4125
2003-07-17,10.3735
2003-07-18,10.3800
2003-07-21,10.4035
2003-07-22,10.4448
2003-07-23,10.5070
2003-07-24,10.5600
2003-07-25,10.5135
2003-07-28,10.4515
2003-07-29,10.4855
2003-07-30,10.4948
2003-07-31,10.5410
2003-08-01,10.5990
2003-08-04,10.7000
2003-08-05,10.7285
2003-08-06,10.7260
2003-08-07,10.6950
2003-08-08,10.6695
2003-08-11,10.7145
2003-08-12,10.7520
2003-08-13,10.7210
2003-08-14,10.7085
2003-08-15,10.7225
2003-08-18,10.7545
2003-08-19,10.8170
2003-08-20,10.8275
2003-08-21,10.8505
2003-08-22,10.8565
2003-08-25,10.8700
2003-08-26,10.9180
2003-08-27,10.9260
2003-08-28,10.9770
2003-08-29,11.0471
2003-09-01,11.0515
2003-09-02,11.0210
2003-09-03,10.9570
2003-09-04,10.8758
2003-09-05,10.8683
2003-09-08,10.9713
2003-09-09,11.0085
2003-09-10,10.9610
2003-09-11,10.9650
2003-09-12,11.0050
2003-09-15,10.9660
2003-09-17,10.8860
2003-09-18,10.9165
2003-09-19,10.8895
2003-09-22,10.8045
2003-09-23,10.8035
2003-09-24,10.8160
2003-09-25,10.8257
2003-09-26,10.9378
2003-09-29,11.0008
2003-09-30,10.9863
2003-10-01,11.0045
2003-10-02,11.0948
2003-10-03,11.2035
2003-10-06,11.2825
2003-10-07,11.2725
2003-10-08,11.3025
2003-10-09,11.2773
2003-10-10,11.2095
2003-10-13,11.1910
2003-10-14,11.2140
2003-10-15,11.2035
2003-10-16,11.2398
2003-10-17,11.2585
2003-10-20,11.1685
2003-10-21,11.1520
2003-10-22,11.2045
2003-10-23,11.1720
2003-10-24,11.1595
2003-10-27,11.1195
2003-10-28,11.0805
2003-10-29,11.0763
2003-10-30,11.0735
2003-10-31,11.0300
2003-11-03,10.9980
2003-11-04,10.9895
2003-11-05,10.9810
2003-11-06,10.9613
2003-11-07,10.9750
2003-11-10,10.9700
2003-11-11,10.9641
2003-11-12,11.0450
2003-11-13,11.1305
2003-11-14,11.1480
2003-11-17,11.1545
2003-11-18,11.1953
2003-11-19,11.2148
2003-11-21,11.2213
2003-11-24,11.2360
2003-11-25,11.2998
2003-11-26,11.3352
2003-11-27,11.3425
2003-11-28,11.3732
2003-12-01,11.3931
2003-12-02,11.3405
2003-12-03,11.2768
2003-12-04,11.2345
2003-12-05,11.2205
2003-12-08,11.2305
2003-12-09,11.2011
2003-12-10,11.2048
2003-12-11,11.1838
2003-12-15,11.2558
2003-12-16,11.2773
2003-12-17,11.2585
2003-12-18,11.2457
2003-12-19,11.2335
2003-12-22,11.2695
2003-12-23,11.2825
2003-12-24,11.2720
2003-12-26,11.2586
2003-12-29,11.2235
2003-12-30,11.2257
2003-12-31,11.2285
2004-01-02,11.1570
2004-01-05,11.0410
2004-01-06,10.9628
2004-01-07,10.9043
2004-01-08,10.8803
2004-01-09,10.8428
2004-01-12,10.8315
2004-01-13,10.8410
2004-01-14,10.8472
2004-01-15,10.8420
2004-01-16,10.8418
2004-01-19,10.8200
2004-01-20,10.8460
2004-01-21,10.9298
2004-01-22,11.0450
2004-01-23,10.9888
2004-01-26,10.8925
2004-01-27,10.9200
2004-01-28,10.9568
2004-01-29,11.0625
2004-01-30,11.0895
2004-02-02,11.0165
2004-02-03,11.0650
2004-02-04,11.1550
2004-02-06,11.1495
2004-02-09,11.1083
2004-02-10,11.1195
2004-02-11,11.0480
2004-02-12,10.9670
2004-02-13,10.9515
2004-02-16,10.9393
2004-02-17,10.9110
2004-02-18,10.9470
2004-02-19,10.9775
2004-02-20,10.9498
2004-02-23,10.9975
2004-02-24,11.0693
2004-02-25,11.0730
2004-02-26,11.0675
2004-02-27,11.0600
2004-03-01,11.0100
2004-03-02,10.9645
2004-03-03,11.0080
2004-03-04,11.0035
2004-03-05,10.9405
2004-03-08,10.9525
2004-03-09,10.9575
2004-03-10,10.9633
2004-03-11,11.0025
2004-03-12,10.9665
2004-03-15,10.9838
2004-03-16,11.0238
2004-03-17,10.9985
2004-03-18,10.9663
2004-03-19,10.9675
2004-03-22,10.9825
2004-03-23,10.9735
2004-03-24,11.0085
2004-03-25,11.0395
2004-03-26,11.0765
2004-03-29,11.1635
2004-03-30,11.2040
2004-03-31,11.1585
2004-04-01,11.1640
2004-04-02,11.1738
2004-04-05,11.1550
2004-04-06,11.1600
2004-04-07,11.2075
2004-04-12,11.2180
2004-04-13,11.2413
2004-04-14,11.2718
2004-04-15,11.2780
2004-04-16,11.2585
2004-04-19,11.2590
2004-04-20,11.3073
2004-04-21,11.3175
2004-04-22,11.3263
2004-04-23,11.3325
2004-04-26,11.3088
2004-04-27,11.2730
2004-04-28,11.3400
2004-04-29,11.4138
2004-04-30,11.4180
2004-05-03,11.4475
2004-05-04,11.4473
2004-05-05,11.4120
2004-05-06,11.4155
2004-05-07,11.5218
2004-05-10,11.6235
2004-05-11,11.6200
2004-05-12,11.5860
2004-05-13,11.6200
2004-05-14,11.5855
2004-05-17,11.5430
2004-05-18,11.5340
2004-05-19,11.5455
2004-05-20,11.5670
2004-05-21,11.5705
2004-05-24,11.5345
2004-05-25,11.4740
2004-05-26,11.4635
2004-05-27,11.4460
2004-05-28,11.4200
2004-05-31,11.4365
2004-06-01,11.4560
2004-06-02,11.4625
2004-06-03,11.4610
2004-06-04,11.4325
2004-06-07,11.3700
2004-06-08,11.3470
2004-06-09,11.3625
2004-06-10,11.3635
2004-06-11,11.3825
2004-06-14,11.4225
2004-06-15,11.4220
2004-06-16,11.3730
2004-06-17,11.3500
2004-06-18,11.3390
2004-06-21,11.3190
2004-06-22,11.3365
2004-06-23,11.3243
2004-06-24,11.3285
2004-06-25,11.3360
2004-06-28,11.4385
2004-06-29,11.5005
2004-06-30,11.5005
2004-07-01,11.5085
2004-07-02,11.4715
2004-07-05,11.4210
2004-07-06,11.4690
2004-07-07,11.4875
2004-07-08,11.5145
2004-07-09,11.5100
2004-07-12,11.4945
2004-07-13,11.4875
2004-07-14,11.4620
2004-07-15,11.4775
2004-07-16,11.4455
2004-07-19,11.3895
2004-07-20,11.3930
2004-07-21,11.4410
2004-07-22,11.4485
2004-07-23,11.4420
2004-07-26,11.4810
2004-07-27,11.4800
2004-07-28,11.4565
2004-07-29,11.4253
2004-07-30,11.4035
2004-08-02,11.4010
2004-08-03,11.4023
2004-08-04,11.4368
2004-08-05,11.4358
2004-08-06,11.4158
2004-08-09,11.3800
2004-08-10,11.4140
2004-08-11,11.4260
2004-08-12,11.4248
2004-08-13,11.3945
2004-08-16,11.3785
2004-08-17,11.3500
2004-08-18,11.3465
2004-08-19,11.3545
2004-08-20,11.3348
2004-08-23,11.3485
2004-08-24,11.3870
2004-08-25,11.3708
2004-08-26,11.3670
2004-08-27,11.3710
2004-08-30,11.3860
2004-08-31,11.3980
2004-09-01,11.4150
2004-09-02,11.4748
2004-09-03,11.4938
2004-09-06,11.5183
2004-09-07,11.5588
2004-09-08,11.5872
2004-09-09,11.5768
2004-09-10,11.5698
2004-09-13,11.5735
2004-09-14,11.5635
2004-09-15,11.5395
2004-09-17,11.4733
2004-09-20,11.4568
2004-09-21,11.4315
2004-09-22,11.4163
2004-09-23,11.4123
2004-09-24,11.4090
2004-09-27,11.4110
2004-09-28,11.4261
2004-09-29,11.4238
2004-09-30,11.4023
2004-10-01,11.3570
2004-10-04,11.3220
2004-10-05,11.2913
2004-10-06,11.2805
2004-10-07,11.2773
2004-10-08,11.2623
2004-10-11,11.2305
2004-10-12,11.2491
2004-10-13,11.2635
2004-10-14,11.3328
2004-10-15,11.4195
2004-10-18,11.4755
2004-10-19,11.4490
2004-10-20,11.4565
2004-10-21,11.4658
2004-10-22,11.4733
2004-10-25,11.5190
2004-10-26,11.5255
2004-10-27,11.5145
2004-10-28,11.5245
2004-10-29,11.5328
2004-11-01,11.5187
2004-11-02,11.4840
2004-11-03,11.4453
2004-11-04,11.4270
2004-11-05,11.4025
2004-11-08,11.3960
2004-11-09,11.4365
2004-11-10,11.4270
2004-11-11,11.4200
2004-11-12,11.3875
2004-11-15,11.3683
2004-11-16,11.3725
2004-11-17,11.3360
2004-11-18,11.3225
2004-11-19,11.3615
2004-11-22,11.3728
2004-11-23,11.3503
2004-11-24,11.3105
2004-11-25,11.2760
2004-11-26,11.2588
2004-11-29,11.2563
2004-11-30,11.2453
2004-12-01,11.1788
2004-12-02,11.1525
2004-12-03,11.1370
2004-12-06,11.1068
2004-12-07,11.1806
2004-12-08,11.2284
2004-12-09,11.2510
2004-12-10,11.3068
2004-12-13,11.2807
2004-12-14,11.2585
2004-12-15,11.2203
2004-12-16,11.2185
2004-12-17,11.2420
2004-12-20,11.1845
2004-12-21,11.1708
2004-12-22,11.1655
2004-12-23,11.1453
2004-12-24,11.1428
2004-12-27,11.1520
2004-12-28,11.1995
2004-12-29,11.2425
2004-12-30,11.2088
2004-12-31,11.1490
2005-01-03,11.1815
2005-01-04,11.3115
2005-01-05,11.3663
2005-01-06,11.3683
2005-01-07,11.3290
2005-01-10,11.2648
2005-01-11,11.2353
2005-01-12,11.1905
2005-01-13,11.1908
2005-01-14,11.2183
2005-01-17,11.2280
2005-01-18,11.2373
2005-01-19,11.2355
2005-01-20,11.2576
2005-01-21,11.2665
2005-01-24,11.2432
2005-01-25,11.2708
2005-01-26,11.2788
2005-01-27,11.2728
2005-01-28,11.2688
2005-01-31,11.2208
2005-02-01,11.1760
2005-02-02,11.1568
2005-02-03,11.1503
2005-02-04,11.1563
2005-02-07,11.1583
2005-02-08,11.1918
2005-02-09,11.1815
2005-02-10,11.1570
2005-02-11,11.1530
2005-02-14,11.1520
2005-02-15,11.1617
2005-02-16,11.1613
2005-02-17,11.1183
2005-02-18,11.0775
2005-02-21,11.0710
2005-02-22,11.0745
2005-02-23,11.0870
2005-02-24,11.1072
2005-02-25,11.1125
2005-02-28,11.0913
2005-03-01,11.1033
2005-03-02,11.0950
2005-03-03,11.1005
2005-03-04,11.0730
2005-03-07,11.0250
2005-03-08,11.0008
2005-03-09,10.9993
2005-03-10,11.0206
2005-03-11,11.0448
2005-03-14,11.1178
2005-03-15,11.1938
2005-03-16,11.2130
2005-03-17,11.2098
2005-03-18,11.1770
2005-03-22,11.2448
2005-03-23,11.2645
2005-03-28,11.2870
2005-03-29,11.2879
2005-03-30,11.2433
2005-03-31,11.1910
2005-04-01,11.1714
2005-04-04,11.1900
2005-04-05,11.2253
2005-04-06,11.2238
2005-04-07,11.1975
2005-04-08,11.1545
2005-04-11,11.1103
2005-04-12,11.0858
2005-04-13,11.0728
2005-04-14,11.1000
2005-04-15,11.1180
2005-04-18,11.1188
2005-04-19,11.0933
2005-04-20,11.0733
2005-04-21,11.0460
2005-04-22,11.0438
2005-04-25,11.0553
2005-04-26,11.0700
2005-04-27,11.0910
2005-04-28,11.1288
2005-04-29,11.0985
2005-05-02,11.0348
2005-05-03,11.0223
2005-05-04,10.9778
2005-05-05,10.9438
2005-05-06,10.9340
2005-05-09,10.9581
2005-05-10,11.0018
2005-05-11,11.0233
2005-05-12,11.0053
2005-05-13,11.0103
2005-05-16,11.0223
2005-05-17,10.9968
2005-05-18,10.9608
2005-05-19,10.9493
2005-05-20,10.9603
2005-05-23,10.9583
2005-05-24,10.9650
2005-05-25,10.9525
2005-05-26,10.9420
2005-05-27,10.9170
2005-05-30,10.8750
2005-05-31,10.8862
2005-06-01,10.8473
2005-06-02,10.8143
2005-06-03,10.8245
2005-06-06,10.8570
2005-06-07,10.8745
2005-06-08,10.8788
2005-06-09,10.8813
2005-06-10,10.8727
2005-06-13,10.8543
2005-06-14,10.8455
2005-06-15,10.8223
2005-06-16,10.7958
2005-06-17,10.8008
2005-06-20,10.8175
2005-06-21,10.7935
2005-06-22,10.7615
2005-06-23,10.7750
2005-06-24,10.7720
2005-06-27,10.7805
2005-06-28,10.8088
2005-06-29,10.7750
2005-06-30,10.7438
2005-07-01,10.7363
2005-07-04,10.7415
2005-07-05,10.7562
2005-07-06,10.7818
2005-07-07,10.7790
2005-07-08,10.7720
2005-07-11,10.7127
2005-07-12,10.6900
2005-07-13,10.6908
2005-07-14,10.6635
2005-07-15,10.6380
2005-07-18,10.6168
2005-07-19,10.6063
2005-07-20,10.6178
2005-07-21,10.6210
2005-07-22,10.6330
2005-07-25,10.6874
2005-07-26,10.7155
2005-07-27,10.6745
2005-07-28,10.6345
2005-07-29,10.6094
2005-08-01,10.5925
2005-08-02,10.6023
2005-08-03,10.5970
2005-08-04,10.5803
2005-08-05,10.5935
2005-08-08,10.6268
2005-08-09,10.6373
2005-08-10,10.5981
2005-08-11,10.5948
2005-08-12,10.6235
2005-08-15,10.6168
2005-08-16,10.6018
2005-08-17,10.6235
2005-08-18,10.6723
2005-08-19,10.7418
2005-08-22,10.7520
2005-08-23,10.7783
2005-08-24,10.8618
2005-08-25,10.8520
2005-08-26,10.8247
2005-08-29,10.8514
2005-08-30,10.8405
2005-08-31,10.7935
2005-09-01,10.7501
2005-09-02,10.7100
2005-09-05,10.6678
2005-09-06,10.6800
2005-09-07,10.7085
2005-09-08,10.7353
2005-09-09,10.7128
2005-09-12,10.6890
2005-09-13,10.7495
2005-09-14,10.8095
2005-09-15,10.8173
2005-09-19,10.8318
2005-09-20,10.8248
2005-09-21,10.8203
2005-09-22,10.8277
2005-09-23,10.8423
2005-09-26,10.8545
2005-09-27,10.8807
2005-09-28,10.8677
2005-09-29,10.8260
2005-09-30,10.7783
2005-10-03,10.7450
2005-10-04,10.7210
2005-10-05,10.7181
2005-10-06,10.7775
2005-10-07,10.8178
2005-10-10,10.7880
2005-10-11,10.8055
2005-10-12,10.8774
2005-10-13,10.9410
2005-10-14,10.9223
2005-10-17,10.8730
2005-10-18,10.8523
2005-10-19,10.8530
2005-10-20,10.8572
2005-10-21,10.8788
2005-10-24,10.8668
2005-10-25,10.8672
2005-10-26,10.8918
2005-10-27,10.9108
2005-10-28,10.8722
2005-10-31,10.8120
2005-11-01,10.7750
2005-11-02,10.7505
2005-11-03,10.7477
2005-11-04,10.7488
2005-11-07,10.7218
2005-11-08,10.7068
2005-11-09,10.7185
2005-11-10,10.7094
2005-11-11,10.6812
2005-11-14,10.6725
2005-11-15,10.6555
2005-11-16,10.6567
2005-11-17,10.6593
2005-11-18,10.6553
